Date,Open,High,Low,Close,Volume,Net Turnover,Market Cap
2015-03-03,195.38,203.8,195.02,202.53,20981450,4217579.26,291470.84
2015-03-04,203.7,204.52,197.86,199.62,14717719,2961479.68,287280.63
2015-03-05,200.66,202.07,197.44,198.97,10895614,2173892.1,286342.28
2015-03-09,199.0,200.5,194.29,195.53,14300208,2824781.57,281391.66
2015-03-10,195.37,196.91,192.32,193.17,15488387,3006776.83,277994.19
2015-03-11,193.57,195.52,191.65,192.45,11830130,2289993.73,276958.78
2015-03-12,192.91,195.02,192.37,194.21,11979083,2316448.26,279498.81
2015-03-13,195.38,195.52,190.43,191.13,13152121,2532146.43,275065.91
2015-03-16,191.45,192.0,188.93,189.33,14071043,2667804.42,272477.34
2015-03-17,191.23,193.33,189.09,192.65,19388449,3707860.48,277250.0
2015-03-18,192.68,196.11,192.17,195.3,9424643,1828813.7,281068.09
2015-03-19,196.85,197.11,192.03,192.49,14167245,2754000.64,277023.5
2015-03-20,192.88,193.62,190.79,192.03,10579437,2032906.75,276360.19
2015-03-23,192.57,194.26,188.43,189.3,13472915,2562699.52,272428.81
2015-03-24,189.33,192.08,189.33,190.65,9392663,1791089.28,274370.22
2015-03-25,190.88,191.0,189.09,189.96,10436311,1979696.51,273383.34
2015-03-26,189.11,190.94,185.29,186.45,20965612,3939543.3,268335.66
2015-03-27,187.49,187.74,180.19,182.5,23716355,4349419.01,262640.88
2015-03-30,183.6,183.85,179.07,182.28,17619915,3200003.84,262333.47
2015-03-31,183.91,187.26,183.91,185.71,20573217,3823772.42,267267.88
2015-04-01,185.47,188.64,182.81,187.97,14832081,2752795.9,270542.06
2015-04-06,187.96,188.41,184.68,185.41,12540009,2329366.27,266853.06
2015-04-07,185.72,187.98,185.72,187.25,21630639,4043217.41,269506.56
2015-04-08,187.4,195.49,187.26,194.68,25235585,4853573.12,280201.38
2015-04-09,194.59,202.13,193.09,201.25,27731790,5492068.35,289650.38
2015-04-10,201.22,204.33,199.9,203.33,25745980,5206141.44,292643.63
2015-04-13,203.88,207.92,202.07,207.41,20514195,4220086.53,298516.91
2015-04-15,207.07,211.25,203.97,207.67,22602406,4674315.26,298889.03
2015-04-16,207.86,210.89,206.62,208.72,20514154,4280290.05,300423.19
2015-04-17,210.23,212.31,207.43,208.39,24358659,5115923.46,299937.78
2015-04-20,210.74,210.77,197.52,199.12,38256349,7754013.7,286605.06
2015-04-21,200.14,201.34,196.16,197.06,18002618,3584122.62,283627.84
2015-04-22,198.28,199.37,194.93,197.8,15007748,2962198.02,284695.75
2015-04-23,198.72,199.97,195.39,197.19,13560488,2679863.3,283822.0
2015-04-24,197.18,198.85,195.3,197.61,12922041,2551552.0,284420.69
2015-04-27,197.86,199.54,195.93,196.8,11227283,2220088.83,283255.69
2015-04-28,196.66,198.3,193.03,194.53,14932571,2914903.81,279987.22
2015-04-29,193.81,195.73,190.52,191.11,16661550,3221437.18,275068.38
2015-04-30,191.11,194.68,190.65,193.89,35383157,6823999.49,279064.94
2015-05-04,194.75,200.98,193.47,200.32,15330232,3024658.69,288320.19
2015-05-05,200.93,202.76,199.0,200.59,18144699,3641891.07,288708.5
2015-05-06,200.1,201.62,196.06,197.91,22812805,4523374.08,284857.56
2015-05-07,196.73,197.51,193.36,195.77,17014929,3318801.92,281783.25
2015-05-08,195.83,200.95,193.6,200.03,17389995,3445200.13,287915.66
2015-05-11,200.74,202.23,198.62,201.44,14451304,2898152.45,289938.22
2015-05-12,201.2,201.2,194.51,195.31,16928170,3322349.57,281119.88
2015-05-13,196.36,199.8,192.73,199.0,16980258,3329428.99,286427.06
2015-05-14,199.2,199.25,195.67,197.45,12535553,2474730.5,284194.16
2015-05-15,198.28,199.42,195.63,196.49,8470810,1669800.19,282818.81
2015-05-18,196.71,201.0,196.1,200.45,10011941,1993494.02,288514.34
2015-05-19,200.38,203.42,199.34,201.35,14755326,2969945.34,289808.78
2015-05-20,202.44,204.82,201.83,204.34,8854282,1801657.22,294112.78
2015-05-21,204.88,205.81,201.02,201.62,10939149,2218890.75,290197.13
2015-05-22,201.68,203.61,201.68,203.22,8488432,1720762.62,292494.75
2015-05-25,202.35,204.15,200.63,201.11,6727811,1359727.62,289499.5
2015-05-26,201.23,201.45,198.46,198.89,9669019,1934207.36,286295.41
2015-05-27,199.2,200.3,197.9,199.05,8213099,1635177.34,286521.97
2015-05-28,199.17,201.06,196.06,196.91,26981924,5338207.74,283447.34
2015-05-29,197.83,199.3,196.3,197.18,29766294,5875581.95,283835.72
2015-06-01,197.85,203.45,197.4,202.86,19922106,4027099.65,292007.72
2015-06-02,203.64,206.58,200.43,202.05,20515840,4167987.2,290842.63
2015-06-03,202.13,204.7,199.76,201.53,15805818,3193398.27,290098.22
2015-06-04,203.29,205.99,200.68,205.21,16197363,3297473.79,295389.81
2015-06-05,204.58,206.16,203.35,204.09,13284475,2718413.31,293787.78
2015-06-08,203.88,204.6,198.55,199.08,11028038,2217671.94,286570.5
2015-06-09,198.65,200.25,197.26,198.69,9306167,1849338.11,286004.13
2015-06-10,199.2,204.58,198.98,203.65,13734913,2789353.22,293156.66
2015-06-11,203.7,204.49,196.43,197.21,14921456,2970910.98,283884.28
2015-06-12,197.63,200.71,197.46,200.07,21903490,4372756.48,287994.56
2015-06-15,201.2,203.47,200.1,202.74,13073239,2645381.63,291845.91
2015-06-16,202.13,203.47,200.82,203.24,14161850,2858334.72,292557.94
2015-06-17,203.49,211.87,201.0,209.37,26670578,5538665.98,301377.22
2015-06-18,209.67,220.79,209.66,220.1,50190958,10905086.98,316831.22
2015-06-19,220.9,226.27,220.9,224.08,46474061,10391016.45,322559.72
2015-06-22,224.15,226.79,221.8,222.97,19717965,4403980.29,320957.69
2015-06-23,223.18,225.44,222.81,223.71,16274738,3645558.53,322025.72
2015-06-24,223.71,226.28,221.83,222.79,18913574,4244061.95,320698.78
2015-06-25,221.91,226.86,221.46,225.86,27628796,6218805.25,325116.5
2015-06-26,224.81,228.0,223.8,224.99,21316829,4806267.9,323870.47
2015-06-29,222.11,223.45,218.54,222.78,20505659,4535092.22,320682.59
2015-06-30,222.56,225.47,222.14,224.86,23571926,5269979.65,323676.28
2015-07-01,225.06,227.18,225.06,226.1,15071752,3410490.37,325472.5
2015-07-02,226.86,229.27,226.43,227.27,16197168,3691405.57,327155.47
2015-07-03,227.03,227.94,225.52,226.45,14062001,3188307.46,326100.47
2015-07-06,223.96,229.08,223.75,228.33,12442037,2816565.5,328803.94
2015-07-07,227.31,228.57,224.83,225.56,11483565,2601097.47,324821.56
2015-07-08,223.9,226.79,222.96,224.07,15444256,3468431.62,322668.5
2015-07-09,223.93,225.06,221.05,222.0,16517085,3688073.98,319689.84
2015-07-10,222.83,225.73,222.64,225.24,16379532,3678854.66,324352.13
2015-07-13,225.24,227.64,223.74,226.41,10024862,2264214.27,326035.72
2015-07-14,226.83,227.42,223.75,224.34,10108921,2277523.46,323057.03
2015-07-15,224.78,228.07,224.73,227.34,13758838,3123383.04,327379.34
2015-07-16,227.53,231.08,227.34,230.16,15102281,3474369.79,331442.66
2015-07-17,230.51,231.84,228.88,229.71,10365346,2390292.99,330795.13
2015-07-20,231.08,231.57,228.86,230.4,6454337,1486323.2,331782.63
2015-07-21,231.13,231.23,225.45,226.59,8055616,1843954.69,326294.72
2015-07-22,225.96,236.96,225.87,236.17,17598415,4113626.88,340135.06
2015-07-23,236.86,240.09,234.1,235.02,18954152,4482564.1,338483.63
2015-07-24,235.63,236.0,229.58,230.47,13318358,3104190.72,331926.38
2015-07-27,230.43,231.56,225.23,226.04,20454425,4672151.55,325547.22
2015-07-28,226.7,228.59,224.86,227.14,13606301,3090683.14,327133.91
2015-07-29,226.97,227.69,223.06,223.93,15037748,3391317.25,322519.56
2015-07-30,224.86,226.63,223.1,224.87,11896576,2675840.77,323863.38
2015-07-31,224.83,226.61,222.59,225.25,16911962,3803747.33,324413.88
2015-08-03,225.06,227.95,224.7,225.38,10052860,2271819.01,324608.16
2015-08-04,225.6,226.1,220.34,222.14,12207322,2716564.99,319929.03
2015-08-05,222.19,225.01,221.26,222.08,14584494,3257442.56,319848.09
2015-08-06,222.81,223.04,219.78,220.1,8853415,1956690.3,316998.5
2015-08-07,220.11,223.48,219.7,221.32,8752610,1942936.58,318747.13
2015-08-10,221.35,222.32,216.85,217.84,9443969,2073226.75,313744.16
2015-08-11,218.31,218.91,215.39,217.19,8908750,1935306.24,312805.09
2015-08-12,216.65,217.19,211.47,212.0,9811433,2104607.23,305324.97
2015-08-13,212.92,214.48,208.96,209.85,9496284,2007824.0,302232.56
2015-08-14,211.4,218.54,210.06,217.4,12952045,2792260.1,313112.72
2015-08-17,217.19,217.19,212.7,213.75,11038691,2364242.69,307850.75
2015-08-18,214.94,214.94,211.84,212.27,6741025,1434225.02,305713.56
2015-08-19,212.24,216.07,211.22,214.63,9025501,1933217.66,309113.63
2015-08-20,215.83,215.83,205.44,206.02,19325419,4038759.94,296711.5
2015-08-21,204.6,205.03,201.68,204.14,20385257,4148894.21,294007.66
2015-08-24,197.85,197.85,183.91,186.51,36230630,6968383.49,268643.84
2015-08-25,189.05,193.5,185.08,190.69,50330722,9524768.77,274667.31
2015-08-26,190.61,196.68,188.86,191.87,19271970,3728217.34,276367.5
2015-08-27,194.89,198.13,192.69,195.41,27448259,5369515.52,281468.03
2015-08-28,196.73,198.53,194.73,196.15,10950019,2154137.86,282520.5
2015-08-31,196.25,196.25,191.96,192.44,21054670,4071685.63,277177.09
2015-09-01,191.99,191.99,187.76,188.83,22007062,4167368.45,271979.44
2015-09-02,191.11,192.71,189.44,191.01,19980457,3819762.69,275120.69
2015-09-03,192.02,193.53,189.85,191.97,11854637,2271930.37,276513.22
2015-09-04,191.04,191.04,185.51,187.94,16470401,3094233.86,270700.25
2015-09-07,188.47,189.76,186.09,187.33,10405496,1949570.94,269825.88
2015-09-08,187.96,191.77,185.51,190.79,13115836,2484102.91,274813.06
2015-09-09,193.58,197.56,191.22,196.52,17630190,3433012.22,283054.84
2015-09-10,193.58,195.72,192.35,194.93,11259289,2186106.37,280771.75
2015-09-11,196.06,196.98,192.5,193.57,10812377,2098282.37,278812.5
2015-09-14,193.75,194.64,191.54,194.22,8097029,1563528.96,279751.66
2015-09-15,193.81,195.61,192.37,195.19,11701939,2274316.29,281144.19
2015-09-16,196.08,197.26,194.53,196.18,13648933,2676215.55,282569.09
2015-09-18,197.51,202.24,197.21,201.32,34833435,6970523.65,289968.91
2015-09-21,197.85,199.7,196.97,197.43,12944747,2567622.4,284366.41
2015-09-22,197.85,198.96,189.87,190.64,16008389,3100216.32,274586.38
2015-09-23,189.53,192.64,188.86,191.19,15475373,2953742.59,275379.78
2015-09-24,190.66,190.66,187.68,188.26,29562410,5570566.66,271169.81
2015-09-28,188.82,189.06,186.32,187.57,11818708,2217340.42,270165.91
2015-09-29,186.61,191.16,185.74,189.03,16118139,3038029.06,272270.88
2015-09-30,191.33,194.44,188.52,193.87,17580704,3374345.98,279249.69
2015-10-01,196.49,196.49,193.04,194.41,8808025,1711170.18,280061.53
2015-10-05,193.99,200.1,193.77,199.65,16282784,3217373.7,287608.0
2015-10-06,201.37,202.46,199.15,201.91,12536144,2518309.89,290863.0
2015-10-07,201.16,206.41,200.33,205.45,11707433,2378174.98,295964.16
2015-10-08,205.7,205.7,199.26,199.9,10932668,2212130.05,287964.25
2015-10-09,201.01,203.58,198.19,199.51,9483599,1902314.37,287397.47
2015-10-12,199.65,202.71,199.65,200.5,6316108,1270670.72,288822.56
2015-10-13,198.99,201.52,198.51,200.91,6265443,1254250.62,289421.75
2015-10-14,201.41,203.47,200.99,203.01,8136188,1646229.76,292450.03
2015-10-15,204.08,204.82,202.37,203.18,9199539,1872783.62,292692.94
2015-10-16,203.36,205.68,203.18,205.08,15501477,3175764.99,295429.75
2015-10-19,211.57,217.08,211.57,216.63,34065222,7326706.18,312061.16
2015-10-20,216.96,217.35,214.27,215.1,18393932,3959605.76,309858.75
2015-10-21,214.83,219.17,214.27,214.72,14644926,3170968.83,309308.13
2015-10-23,216.73,218.77,211.6,214.86,12356319,2675010.3,309540.75
2015-10-26,216.27,216.51,211.64,211.98,11121394,2370710.02,305394.75
2015-10-27,211.07,213.2,210.76,211.24,11795486,2496676.1,304325.88
2015-10-28,210.65,212.45,209.07,210.66,12158374,2561292.54,303483.69
2015-10-29,210.44,212.47,210.21,211.57,13502093,2854567.94,304795.53
2015-10-30,211.82,214.92,211.37,213.07,13589506,2901385.22,306965.69
2015-11-02,213.37,216.18,212.51,215.8,7342614,1573930.5,310884.94
2015-11-03,216.57,218.19,216.12,217.46,11563399,2509909.5,313281.88
2015-11-04,217.64,219.21,212.74,213.88,10200688,2206063.62,308131.75
2015-11-05,213.37,213.82,209.77,210.58,10947213,2318129.41,303370.34
2015-11-06,211.22,214.66,210.87,214.13,8506877,1814038.4,308488.06
2015-11-09,209.88,216.96,207.62,216.12,17316037,3695240.96,311354.63
2015-11-10,215.17,215.73,206.02,207.47,11677997,2450815.23,298884.25
2015-11-11,208.44,209.74,208.44,208.75,1332168,278193.28,300730.5
2015-11-13,205.73,211.02,205.61,209.78,13910744,2906624.26,302220.47
2015-11-16,208.2,211.79,207.92,210.06,15602754,3278209.54,302625.34
2015-11-17,210.91,211.1,208.24,208.59,8731518,1828573.7,300503.78
2015-11-18,208.56,209.39,204.59,205.05,11437023,2369198.08,295402.25
2015-11-19,206.6,211.05,206.23,210.16,12386600,2593595.39,302771.13
2015-11-20,209.99,214.22,208.09,212.88,11492986,2434625.02,306690.38
2015-11-23,213.59,215.37,212.74,214.44,10674802,2284167.68,308939.88
2015-11-24,214.27,218.45,213.83,217.57,15053360,3263129.09,313458.59
2015-11-26,218.31,223.02,217.7,222.28,24203257,5351053.82,320244.72
2015-11-27,222.36,223.15,219.01,220.12,11073700,2446752.0,317135.09
2015-11-30,220.0,221.33,216.36,217.16,30418694,6616381.44,312859.31
2015-12-01,216.74,220.07,216.12,217.17,13198098,2873866.5,312875.53
2015-12-02,217.25,220.27,216.85,219.88,7700067,1684038.4,316778.78
2015-12-03,219.19,222.35,219.01,219.71,11551070,2547026.94,316535.84
2015-12-04,218.61,219.48,216.16,217.07,13668125,2972905.98,312729.75
2015-12-07,217.07,218.76,213.54,214.05,14725712,3169747.71,308389.22
2015-12-08,213.34,214.4,210.47,211.55,7657910,1628485.63,304777.5
2015-12-09,210.49,212.12,205.24,205.93,9327583,1939255.68,296679.47
2015-12-10,207.41,214.45,206.85,213.67,18902593,3997390.59,307838.53
2015-12-11,213.99,215.62,212.0,214.26,18458612,3946420.99,308680.75
2015-12-14,213.05,216.63,212.69,214.74,10740261,2307622.91,309377.16
2015-12-15,215.17,219.88,214.41,219.42,15981253,3483432.19,316114.72
2015-12-16,219.42,222.03,218.88,220.03,12299298,2713679.1,317005.53
2015-12-17,220.35,228.21,219.89,227.01,19692390,4410078.21,327063.28
2015-12-18,225.69,226.86,222.59,223.01,16283522,3644888.83,321297.47
2015-12-21,222.11,224.61,221.32,223.06,12537643,2794289.66,321362.25
2015-12-22,223.22,225.42,221.24,221.98,11772589,2627900.42,319807.44
2015-12-23,222.99,226.39,222.59,225.69,13135153,2964130.05,325152.13
2015-12-24,225.71,226.45,224.0,224.96,12100574,2722049.02,324099.38
2015-12-28,224.97,227.93,224.83,227.17,13101060,2972724.48,327290.0
2015-12-29,227.17,229.04,226.44,228.3,15162852,3457505.54,328909.63
2015-12-30,228.21,228.43,225.28,225.85,8287698,1878062.59,325378.88
2015-12-31,225.6,229.26,224.63,228.12,18792292,4274933.76,328650.47
2016-01-01,227.04,229.08,226.68,228.29,5506989,1257352.83,328912.72
2016-01-04,225.96,227.94,221.84,223.78,30674639,6889070.59,322417.72
2016-01-05,224.9,227.08,224.16,225.99,15195761,3428125.18,325608.53
2016-01-06,226.54,233.47,224.92,232.07,27206610,6289073.66,334371.09
2016-01-07,229.57,231.13,226.64,227.81,20069494,4587700.22,328232.44
2016-01-08,229.33,232.23,228.59,230.62,21669015,4999056.38,332281.69
2016-01-11,228.42,238.5,227.31,236.44,29500862,6950389.25,340655.56
2016-01-12,237.2,239.54,234.07,235.05,23763587,5626465.79,338663.31
2016-01-13,236.77,245.01,235.45,242.11,73001068,17412825.09,348835.03
2016-01-14,239.19,243.05,236.76,238.69,28287686,6788622.85,343911.13
2016-01-15,240.52,244.96,239.58,241.31,29247577,7104391.17,347685.06
2016-01-18,241.7,243.71,226.65,228.62,27709675,6540923.39,329398.63
2016-01-19,231.35,236.03,228.0,234.64,21848071,5091435.01,338064.03
2016-01-20,232.68,232.68,222.59,225.86,45867389,10404328.45,325414.16
2016-01-21,228.78,230.62,219.6,221.28,32298983,7224376.83,318821.97
2016-01-22,223.5,227.31,223.5,225.77,24078020,5431057.92,325308.78
2016-01-25,227.08,229.05,224.83,225.72,13318256,3026275.84,325244.0
2016-01-27,226.65,227.08,224.15,224.69,17539028,3959581.18,323753.75
2016-01-28,225.06,229.74,224.18,228.63,23459855,5339625.47,329439.34
2016-01-29,229.09,233.83,228.88,232.79,19497318,4527147.01,335432.69
2016-02-01,233.82,234.23,230.58,231.65,10084400,2341782.02,333780.47
2016-02-02,231.65,232.21,222.7,225.09,15017880,3423672.32,324336.91
2016-02-03,222.14,223.48,219.21,220.65,15953441,3529766.4,317938.59
2016-02-04,222.14,225.06,217.12,218.77,18507690,4090669.57,315233.5
2016-02-05,220.13,220.79,216.16,218.29,21348964,4658176.0,314536.97
2016-02-08,218.34,221.42,215.38,216.08,12279750,2691151.36,311345.94
2016-02-09,214.24,217.82,213.59,215.28,19930766,4306263.55,310195.84
2016-02-10,213.97,218.76,213.29,216.44,17165211,3714200.06,311864.28
2016-02-11,216.48,217.18,205.84,207.87,17400558,3678803.97,299521.22
2016-02-12,209.97,209.97,199.67,203.82,29808935,6085411.33,293689.88
2016-02-15,206.4,213.9,206.4,212.86,19605454,4142717.44,306713.25
2016-02-16,213.84,215.39,208.42,209.22,13242301,2810849.02,301465.03
2016-02-17,210.24,215.27,206.04,214.18,15700023,3312169.98,308608.44
2016-02-18,216.5,217.8,210.44,211.37,14674042,3131982.34,304558.88
2016-02-19,211.34,214.21,210.75,212.32,10406381,2209778.43,305935.72
2016-02-22,212.27,217.71,212.27,216.36,12984039,2805180.42,311796.22
2016-02-23,216.54,217.46,211.96,213.51,19306814,4160698.88,307697.47
2016-02-24,212.45,215.51,211.79,214.19,15439732,3307166.98,308669.5
2016-02-25,214.54,215.06,211.53,212.27,25241434,5371392.0,305899.22
2016-02-26,214.27,215.56,212.31,213.67,8488792,1816331.65,307924.28
2016-02-29,213.88,223.62,210.22,217.34,31550426,6816551.42,313205.66
2016-03-01,216.9,221.47,216.89,220.63,16727872,3684645.63,317952.44
2016-03-02,223.24,226.13,221.97,225.17,20441629,4590432.26,324497.47
2016-03-03,227.08,228.88,224.27,227.72,16145578,3663682.05,328175.0
2016-03-04,227.98,228.21,225.62,226.27,9137706,2070143.1,326085.13
2016-03-08,226.52,231.78,226.52,230.9,13443746,3087984.38,332759.78
2016-03-09,229.33,234.7,229.02,234.21,12052814,2801140.99,337522.72
2016-03-10,234.29,235.15,226.86,227.48,21052037,4820313.6,327818.59
2016-03-11,228.18,231.48,227.22,228.09,15574790,3569687.04,328709.63
2016-03-14,229.13,230.77,227.75,229.27,12078429,2765572.61,330410.69
2016-03-15,230.23,231.1,228.23,229.44,10662878,2449201.92,330680.41
2016-03-16,229.56,230.63,226.06,229.72,11248841,2568957.7,331085.44
2016-03-17,230.9,233.13,227.53,228.43,17114017,3949732.1,329222.22
2016-03-18,228.94,231.61,228.36,230.95,14265221,3284214.02,332851.47
2016-03-21,231.12,234.16,229.95,233.22,12920230,2993700.86,336124.25
2016-03-22,233.15,236.58,232.85,235.59,15589428,3661562.62,339542.84
2016-03-23,235.38,235.38,229.87,231.4,17086948,3962605.82,333499.53
2016-03-28,231.58,231.96,228.35,229.42,18371916,4224624.9,330648.0
2016-03-29,230.18,234.28,229.38,232.98,16136215,3752397.06,335784.0
2016-03-30,234.43,236.47,234.43,235.41,14694586,3460764.67,339283.59
2016-03-31,234.05,237.42,232.19,235.0,31348099,7368812.03,338684.13
2016-04-01,233.62,235.24,230.45,232.58,12587814,2923641.34,335200.72
2016-04-04,233.83,234.32,230.52,232.71,8776686,2036784.13,335395.16
2016-04-05,231.88,234.37,229.83,230.89,10430773,2417937.15,332770.44
2016-04-06,232.05,233.09,229.92,232.42,7107489,1645826.3,334973.91
2016-04-07,232.68,235.63,229.8,233.21,8935895,2083849.34,336108.03
2016-04-08,232.91,237.08,231.85,233.01,13635656,3193915.39,335816.41
2016-04-11,233.15,235.06,232.25,233.89,10480455,2451516.93,337096.34
2016-04-12,233.89,237.75,233.39,235.49,11351252,2676798.21,339397.03
2016-04-13,236.65,240.55,236.65,239.68,16306299,3886222.34,345440.31
2016-04-18,239.63,239.85,237.29,239.39,19384010,4624603.14,345019.06
2016-04-20,240.39,240.39,232.88,233.22,22050006,5179668.48,336124.25
2016-04-21,234.14,236.53,232.7,234.09,11570694,2712047.87,337371.78
2016-04-22,233.6,235.51,231.42,233.59,11900499,2780346.37,336753.44
2016-04-25,234.83,234.83,227.6,228.63,62178545,14256999.42,329606.41
2016-04-26,228.3,230.21,226.52,228.64,26870462,6121324.54,329622.59
2016-04-27,228.86,230.67,228.43,229.2,14744758,3387251.71,330416.72
2016-04-28,227.98,229.15,222.8,224.09,62983247,14237803.52,323059.0
2016-04-29,223.36,224.51,220.08,220.94,23871664,5297844.74,318521.19
2016-05-02,220.11,223.13,219.89,221.9,10798184,2395582.21,319898.75
2016-05-03,222.14,223.7,218.71,219.39,17865181,3947642.88,316284.72
2016-05-04,219.0,221.17,218.76,219.91,13772435,3031966.72,317030.22
2016-05-05,220.34,221.11,218.29,219.27,22027384,4837354.5,316106.44
2016-05-06,218.76,219.62,217.41,217.85,14994547,3273738.24,314064.44
2016-05-09,219.21,221.69,218.72,221.03,15603309,3442124.8,318650.84
2016-05-10,221.03,221.39,219.89,220.91,7369310,1626181.25,318472.59
2016-05-11,218.49,220.51,218.09,219.3,12545934,2754314.24,316155.06
2016-05-12,219.44,223.53,219.22,223.22,12999677,2884182.53,321794.91
2016-05-13,222.35,222.71,219.21,219.92,14892839,3285903.62,317046.41
2016-05-16,219.66,220.9,218.34,219.43,9483052,2081760.51,316333.34
2016-05-17,220.39,221.03,217.27,217.9,12360567,2706668.8,314129.25
2016-05-18,217.17,218.65,216.76,218.21,8366215,1824529.66,314583.03
2016-05-19,218.47,218.52,212.6,213.86,9287286,2006009.09,308311.16
2016-05-20,214.04,214.6,209.4,210.04,18854214,3997447.68,302800.97
2016-05-23,210.75,211.5,208.12,209.1,18672343,3914538.24,301547.44
2016-05-24,208.66,212.24,208.66,211.44,12488281,2638876.42,304935.81
2016-05-25,213.56,214.22,211.6,213.86,9394376,2002517.63,308421.44
2016-05-26,213.59,214.13,212.27,212.88,14426922,3073707.52,307010.97
2016-05-27,213.38,219.64,213.31,219.15,13625328,2961741.31,316041.19
2016-05-30,219.53,220.67,216.96,217.8,9794483,2140805.5,314095.72
2016-05-31,217.86,218.76,215.05,215.36,23722258,5119973.38,310577.66
2016-06-01,215.38,217.21,214.0,214.4,9193775,1982696.06,309199.63
2016-06-02,214.6,215.2,212.49,215.0,10425009,2227760.9,310058.88
2016-06-03,215.84,216.49,214.91,215.76,8787592,1895977.6,311161.31
2016-06-06,216.07,216.51,214.17,214.67,8817632,1897147.26,309588.72
2016-06-07,215.22,216.05,213.95,214.73,19270702,4142620.67,309669.78
2016-06-08,215.39,215.39,213.4,214.51,12338114,2644278.27,309361.75
2016-06-09,215.84,219.54,214.99,218.35,15904658,3472641.54,314890.13
2016-06-10,218.99,221.33,217.71,219.6,16589162,3642612.99,316689.69
2016-06-13,218.07,221.11,216.53,220.58,10384996,2273535.23,318116.34
2016-06-14,220.55,221.55,217.93,219.49,11106218,2440817.41,316543.78
2016-06-15,220.34,221.8,218.93,221.37,11314878,2493348.35,319251.22
2016-06-16,220.56,221.16,217.43,219.51,9528673,2089779.33,316559.97
2016-06-17,219.66,220.03,218.11,219.19,10710754,2346137.34,316106.03
2016-06-20,218.57,223.17,217.64,222.63,10938219,2418252.03,321066.97
2016-06-21,223.51,223.52,220.27,221.93,14165675,3139971.33,320061.81
2016-06-22,221.46,221.66,219.69,220.45,13002212,2866888.7,317921.81
2016-06-23,220.33,220.79,218.09,220.44,10001760,2193588.99,317905.59
2016-06-24,216.94,216.94,209.86,213.92,25402213,5409347.07,308502.5
2016-06-27,211.46,215.48,211.46,214.86,9316379,1997741.82,309864.34
2016-06-28,215.03,216.19,214.72,215.35,7731940,1666404.99,310561.44
2016-06-29,216.29,217.85,215.84,217.39,7649597,1659360.64,313512.09
2016-06-30,218.54,219.78,217.43,217.9,12971278,2831792.9,314241.63
2016-07-01,218.71,219.62,218.09,218.86,6720548,1470225.41,315661.91
2016-07-04,219.33,223.39,219.33,221.84,7933781,1761346.94,319958.5
2016-07-05,221.71,225.49,220.4,223.28,11549531,2582211.07,322033.84
2016-07-07,223.15,224.95,221.72,222.11,12229912,2728683.01,320347.63
2016-07-08,221.91,222.36,219.52,219.98,7259827,1603394.56,317267.03
2016-07-11,222.81,223.7,221.57,223.15,8404609,1873068.8,321839.28
2016-07-12,223.77,225.96,222.81,225.6,9930559,2229070.08,325373.81
2016-07-13,226.0,228.59,225.77,226.8,15164302,3446506.75,327108.69
2016-07-14,226.65,228.0,224.44,225.94,10937979,2474605.57,325860.22
2016-07-15,226.86,229.56,225.62,227.58,14226597,3241175.81,328227.41
2016-07-18,231.13,233.55,225.23,226.24,32642861,7518309.38,326298.0
2016-07-19,226.18,229.99,223.78,228.84,16927254,3844707.58,330043.34
2016-07-20,229.32,231.2,228.55,230.0,12470081,2866191.1,331729.53
2016-07-21,230.23,230.45,225.96,226.26,6823137,1551205.38,326330.41
2016-07-22,226.18,228.84,225.98,228.17,7014704,1598204.8,329110.94
2016-07-25,227.98,230.17,226.49,229.95,8379158,1914975.23,331672.88
2016-07-26,230.0,232.66,228.25,230.24,10691966,2471965.44,332094.44
2016-07-27,230.02,230.68,226.85,227.78,11214922,2564577.28,328543.41
2016-07-28,228.2,231.69,227.77,230.76,15871455,3649633.28,332840.34
2016-07-29,230.23,230.43,227.53,228.18,9790360,2236478.46,329127.16
2016-08-01,228.88,229.4,225.97,226.97,8111445,1846202.24,327375.94
2016-08-02,226.63,229.33,226.25,227.71,7838856,1788291.71,328446.13
2016-08-03,228.07,228.07,222.92,223.47,12070485,2708366.08,322333.16
2016-08-04,224.61,224.83,221.1,223.26,10357687,2306189.31,322025.09
2016-08-05,224.38,229.11,224.17,228.49,12311156,2790650.11,329564.94
2016-08-08,229.31,232.48,229.03,231.41,13782665,3190040.83,333780.78
2016-08-09,230.9,232.59,229.56,231.74,13512652,3122459.9,334251.0
2016-08-10,231.86,232.6,225.28,225.65,13696867,3116960.51,325478.84
2016-08-11,225.27,229.97,224.74,228.0,14406008,3282503.42,328867.72
2016-08-12,228.66,234.48,228.66,232.88,16638640,3863571.97,335904.91
2016-08-16,232.98,234.91,228.32,230.43,13590742,3141211.39,332370.09
2016-08-17,230.25,231.31,226.45,227.82,15745115,3594983.42,328608.28
2016-08-18,228.43,230.15,228.43,228.89,7879069,1805112.83,330148.69
2016-08-19,228.88,229.78,226.43,228.18,8314327,1898300.8,329127.16
2016-08-22,227.53,229.26,226.45,227.5,6795827,1547496.19,328153.66
2016-08-23,227.53,228.21,225.96,227.18,7442645,1690268.93,327699.63
2016-08-24,227.46,229.77,227.31,229.44,8865166,2027291.14,330958.97
2016-08-25,229.6,231.35,226.86,227.69,15210510,3481068.54,328429.34
